,movieId,title,genres,budget,revenue,runtime,release_date,vote_average_tmdb,vote_count_tmdb,mean_rating,num_votes,std_rating,all_tags,primary_genre,tsne_1,tsne_2
145,173,Judge Dredd (1995),Action|Crime|Sci-Fi,90000000.0,113493481.0,96.0,1995-06-30,5.8,2651.0,2.6693548387096775,62.0,1.0280633886301838,,Action,67.46435,-3.7202296
146,174,Jury Duty (1995),Comedy,0.0,17014653.0,88.0,1995-04-12,4.35,127.0,2.7,10.0,1.4757295747452437,,Comedy,16.173437,-57.194103
147,175,Kids (1995),Drama,1500000.0,20412216.0,91.0,1995-07-28,6.892,1236.0,3.975,20.0,0.7517523388373117,controversial New York City Nudity (Full Frontal),Drama,44.4647,23.52648
148,176,Living in Oblivion (1995),Comedy,500000.0,1148752.0,91.0,1995-07-21,7.176,310.0,4.3076923076923075,13.0,0.5219539227133918,,Comedy,2.1486769,31.155687
149,177,Lord of Illusions (1995),Horror,0.0,13294594.0,108.0,1995-08-25,5.963,367.0,2.75,8.0,1.164964745021435,,Horror,14.24989,-29.585339
150,178,Love & Human Remains (1993),Comedy|Drama,0.0,0.0,100.0,1994-07-22,5.7,45.0,1.0,1.0,,,Comedy,-20.720871,-76.94466
151,179,Mad Love (1995),Drama|Romance,0.0,15453274.0,96.0,1995-05-26,5.143,122.0,1.5,2.0,0.7071067811865476,,Drama,-5.405223,-55.296295
152,180,Mallrats (1995),Comedy|Romance,6000000.0,2122561.0,96.0,1995-10-20,6.757,1340.0,3.4027777777777777,36.0,0.9244260338520828,,Comedy,54.976894,20.146053
153,181,Mighty Morphin Power Rangers: The Movie (1995),Action|Children,15000000.0,66433194.0,92.0,1995-06-30,5.858,748.0,2.264705882352941,17.0,1.1607870048325986,,Action,21.53517,-39.23854
154,183,Mute Witness (1994),Comedy|Horror|Thriller,0.0,0.0,95.0,1995-09-15,6.4,151.0,3.5,2.0,0.7071067811865476,,Comedy,-7.8022447,1.4159671
155,184,Nadja (1994),Drama,0.0,0.0,93.0,1995-09-01,5.5,56.0,3.5,2.0,0.7071067811865476,,Drama,-14.207521,-6.241374
156,185,"Net, The (1995)",Action|Crime|Thriller,22000000.0,110627965.0,114.0,1995-07-28,6.029,1473.0,3.0401785714285716,112.0,1.037882444126004,computers,Action,79.65209,9.960435
157,186,Nine Months (1995),Comedy|Romance,35000000.0,138500000.0,108.0,1995-07-12,5.711,688.0,2.8229166666666665,48.0,1.074311176310709,,Comedy,57.654495,0.6681121
158,187,Party Girl (1995),Comedy,150000.0,472370.0,94.0,1995-06-09,6.399,89.0,4.125,4.0,0.8539125638299665,,Comedy,3.2539551,1.1139598
159,188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,8000000.0,16115878.0,98.0,1995-08-05,6.5,546.0,3.4583333333333335,12.0,1.0103629710818451,,Fantasy,8.568322,-5.9753513
160,189,Reckless (1995),Comedy|Fantasy,0.0,0.0,91.0,1995-11-17,6.6,8.0,3.0,1.0,,,Comedy,-67.43409,-10.815674
161,190,Safe (1995),Thriller,1000000.0,512558.0,118.0,1995-06-23,6.968,330.0,2.8,5.0,1.4832396974191326,,Thriller,23.115255,-30.230383
162,191,"Scarlet Letter, The (1995)",Drama|Romance,50000000.0,10382407.0,128.0,1995-10-13,6.109,507.0,2.4166666666666665,6.0,1.4288690166235205,,Drama,38.04348,-40.739723
163,193,Showgirls (1995),Drama,45000000.0,20367472.0,131.0,1995-09-22,5.585,1342.0,2.4714285714285715,35.0,1.01418510567422,,Drama,34.499657,-27.57746
164,194,Smoke (1995),Comedy|Drama,7000000.0,8349430.0,103.0,1995-06-09,7.202,518.0,3.6666666666666665,18.0,1.2718675476729209,,Comedy,21.567944,2.250662
165,195,Something to Talk About (1995),Comedy|Drama|Romance,30000000.0,77300000.0,106.0,1995-08-04,5.636,250.0,3.1,10.0,1.2649110640673518,,Comedy,29.960123,-39.267807
166,196,Species (1995),Horror|Sci-Fi,35000000.0,113400000.0,108.0,1995-07-07,6.0,1789.0,2.6666666666666665,45.0,0.9170109546287282,,Horror,57.38596,0.7981554
167,198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,42000000.0,7959291.0,145.0,1995-10-13,7.012,1487.0,3.25,28.0,0.927960727138337,,Action,51.06035,9.955233
168,199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical|Romance,200000.0,7600000.0,91.0,1964-02-19,7.4,861.0,4.125,4.0,0.8539125638299665,Made me cry,Drama,2.1219678,26.71958
169,201,Three Wishes (1995),Drama|Fantasy,10000000.0,7027000.0,115.0,1995-10-27,6.229,83.0,3.0,1.0,,,Drama,-58.95735,-0.34477794
170,202,Total Eclipse (1995),Drama|Romance,0.0,339889.0,103.0,1995-11-03,6.4,548.0,3.0,1.0,,,Drama,-64.7116,-4.879233
171,203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,0.0,47774193.0,109.0,1995-09-08,7.362,741.0,3.4318181818181817,22.0,0.7912535946725622,,Comedy,39.919907,23.02054
172,204,Under Siege 2: Dark Territory (1995),Action,60000000.0,104324083.0,100.0,1995-07-13,5.85,991.0,2.716666666666667,30.0,1.127121244077395,,Action,49.74059,-30.167889
173,205,Unstrung Heroes (1995),Comedy|Drama,0.0,0.0,93.0,1995-09-15,6.0,30.0,3.1666666666666665,9.0,0.6123724356957945,,Comedy,-10.858609,-4.5150056
174,206,Unzipped (1995),Documentary,0.0,0.0,73.0,1995-08-11,5.2,18.0,3.0,2.0,1.4142135623730951,,Documentary,17.621904,-55.784637
175,207,"Walk in the Clouds, A (1995)",Drama|Romance,20000000.0,50012507.0,102.0,1995-05-27,7.36,1097.0,3.4285714285714284,21.0,1.0872639316848771,,Drama,46.76559,17.172958
176,208,Waterworld (1995),Action|Adventure|Sci-Fi,175000000.0,264218220.0,136.0,1995-07-28,6.22,3962.0,2.9130434782608696,115.0,0.9557326333834747,,Action,82.50947,3.028684
177,209,White Man's Burden (1995),Drama,7000000.0,9000000.0,89.0,1995-12-01,5.119,85.0,3.1666666666666665,3.0,0.7637626158259733,,Drama,-2.736841,-27.431873
178,210,Wild Bill (1995),Western,30000000.0,2193982.0,98.0,1995-12-01,5.74,167.0,3.0,4.0,0.816496580927726,,Western,-5.037763,-22.335575
179,211,"Browning Version, The (1994)",Drama,0.0,487391.0,97.0,1994-06-08,6.439,57.0,3.5,2.0,0.7071067811865476,,Drama,-7.878185,1.5574319
180,212,Bushwhacked (1995),Adventure|Comedy|Crime|Mystery,0.0,7919823.0,90.0,1995-08-04,5.35,127.0,3.0,3.0,1.3228756555322954,,Adventure,18.557966,-56.160233
181,213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,2800000.0,2616503.0,135.0,1994-05-01,6.936,196.0,3.8333333333333335,6.0,1.807392228230128,,Drama,34.148598,-55.941948
182,214,Before the Rain (Pred dozhdot) (1994),Drama|War,0.0,763847.0,113.0,1994-06-09,7.36,182.0,4.0,2.0,0.0,,Drama,-21.111574,62.42621
183,215,Before Sunrise (1995),Drama|Romance,2500000.0,5987386.0,101.0,1995-01-27,8.0,4546.0,4.041666666666667,24.0,0.9990937922923461,generation X,Drama,43.30412,29.176
184,216,Billy Madison (1995),Comedy,10000000.0,26488734.0,100.0,1995-02-10,6.192,1757.0,3.326530612244898,49.0,1.0633624950685288,school Adam Sandler stop looking at me swan,Comedy,59.77899,17.654387
185,217,"Babysitter, The (1995)",Drama|Thriller,0.0,0.0,90.0,1995-10-17,5.2,177.0,2.3333333333333335,6.0,1.505545305418162,,Drama,15.864512,-54.427006
186,218,Boys on the Side (1995),Comedy|Drama,21000000.0,23450000.0,115.0,1995-02-03,6.4,247.0,3.4285714285714284,14.0,1.0163498575623615,,Comedy,25.496868,-14.968563
187,219,"Cure, The (1995)",Drama,0.0,2568235.0,98.0,1995-04-21,7.94,344.0,3.0,1.0,,,Drama,-61.196537,-16.348604
188,220,Castle Freak (1995),Horror,0.0,0.0,90.0,1996-04-20,6.1,234.0,3.0,1.0,,,Horror,-74.21608,-7.865515
189,222,Circle of Friends (1995),Drama|Romance,15000000.0,45000000.0,102.0,1995-04-07,6.247,95.0,3.75,16.0,1.2382783747337807,Ireland,Drama,23.41895,-14.969593
190,223,Clerks (1994),Comedy,27575.0,3151130.0,92.0,1994-10-19,7.385,2685.0,3.855769230769231,104.0,0.9468216554343288,cynical hilarious independent film quirky witty generation X,Comedy,78.70877,17.657871
191,224,Don Juan DeMarco (1995),Comedy|Drama|Romance,25000000.0,68792531.0,97.0,1994-10-12,6.721,784.0,3.6125,40.0,0.7552168987135842,mental illness psychology,Comedy,55.803284,17.842237
192,225,Disclosure (1994),Drama|Thriller,55000000.0,214015089.0,123.0,1994-12-09,6.251,1244.0,3.5384615384615383,52.0,0.784945070178536,,Drama,66.0208,3.0478036
193,227,Drop Zone (1994),Action|Thriller,45000000.0,62000000.0,101.0,1994-12-08,5.7,442.0,2.8636363636363638,22.0,1.0371873387954444,,Action,32.246815,-28.348461
194,228,Destiny Turns on the Radio (1995),Comedy,0.0,1200000.0,92.0,1995-04-28,5.0,46.0,2.3333333333333335,3.0,1.1547005383792517,,Comedy,5.6485205,-48.438446
195,229,Death and the Maiden (1994),Drama|Thriller,12000000.0,8003716.0,100.0,1994-05-04,7.071,544.0,3.4285714285714284,7.0,0.8380817098475258,,Drama,6.0744467,5.176779
196,230,Dolores Claiborne (1995),Drama|Thriller,13000000.0,46400000.0,131.0,1995-03-24,7.265,850.0,3.3958333333333335,24.0,0.7515081455005149,Stephen King,Drama,40.882156,11.1590805
197,231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,16000000.0,247275374.0,113.0,1994-12-16,6.644,6540.0,3.0601503759398496,133.0,1.1214803426872666,,Adventure,82.23668,9.782621
198,232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,0.0,24194403.0,124.0,1994-08-03,7.643,388.0,3.892857142857143,14.0,1.2275455722164175,In Netflix queue,Comedy,29.014908,29.615673
199,233,Exotica (1994),Drama,2000000.0,4221036.0,103.0,1994-09-29,6.6,380.0,3.5,12.0,0.5222329678670935,,Drama,-11.3157015,4.907883
200,234,Exit to Eden (1994),Comedy,27500000.0,6800000.0,113.0,1994-10-14,4.1,95.0,2.588235294117647,17.0,0.9393364366277243,,Comedy,7.9459367,-58.472702
201,235,Ed Wood (1994),Comedy|Drama,18000000.0,5900000.0,127.0,1994-09-28,7.483,2464.0,3.6785714285714284,70.0,0.9090356184955471,movie business,Comedy,71.02625,19.379139
202,236,French Kiss (1995),Action|Comedy|Romance,0.0,101982854.0,111.0,1995-05-05,6.463,776.0,3.477777777777778,45.0,0.9167355346031046,,Action,58.53456,17.130438
203,237,Forget Paris (1995),Comedy|Romance,0.0,33177694.0,101.0,1995-05-19,6.3,159.0,3.340909090909091,22.0,1.0395324456830126,basketball France infertility,Comedy,25.253088,-1.24857
204,238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,0.0,0.0,81.0,1995-01-13,6.179,95.0,4.0,2.0,1.4142135623730951,,Adventure,5.20566,-17.87625
205,239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,18000000.0,35348597.0,78.0,1995-04-05,7.018,1873.0,3.0,17.0,1.0606601717798212,,Animation,17.90763,-15.059939
206,240,Hideaway (1995),Thriller,15000000.0,12201255.0,106.0,1995-03-03,5.223,168.0,2.375,4.0,0.7499999999999999,,Thriller,-8.062277,-43.129147
207,241,Fluke (1995),Children|Drama,15000000.0,4000000.0,95.0,1995-06-02,7.087,276.0,4.0,1.0,,,Children,-34.72966,67.883514
208,242,Farinelli: il castrato (1994),Drama|Musical,0.0,0.0,116.0,1994-12-01,6.559,186.0,3.6,5.0,0.8944271909999159,,Drama,12.554031,13.461412
209,243,Gordy (1995),Children|Comedy|Fantasy,0.0,3992809.0,90.0,1995-05-12,5.3,32.0,3.0,1.0,,,Children,-78.696335,-0.41415843
210,246,Hoop Dreams (1994),Documentary,700000.0,7830611.0,174.0,1994-09-12,7.585,325.0,4.293103448275862,29.0,0.7620137955644517,basketball,Documentary,38.636986,41.49448
211,247,Heavenly Creatures (1994),Crime|Drama,5000000.0,3049135.0,99.0,1994-09-12,6.974,1008.0,3.9285714285714284,21.0,0.7629828681843762,Australia,Crime,43.4338,23.693321
212,248,Houseguest (1994),Comedy,10500000.0,26300000.0,109.0,1995-01-06,5.441,76.0,3.176470588235294,17.0,0.9990804595756451,bad Sinbad,Comedy,9.855268,-27.994038
213,249,Immortal Beloved (1994),Drama|Romance,120.0,0.0,121.0,1994-12-16,7.085,361.0,3.7222222222222223,18.0,0.8947924869885988,Beethoven,Drama,35.832474,24.587677
214,250,Heavyweights (Heavy Weights) (1995),Children|Comedy,10000000.0,17700000.0,90.0,1995-02-17,6.143,402.0,2.5,6.0,1.0954451150103321,,Children,9.426338,-38.00506
215,251,"Hunted, The (1995)",Action,15000000.0,6600000.0,111.0,1995-02-24,5.683,120.0,3.0,3.0,0.5,,Action,-21.5034,-7.6720853
216,252,I.Q. (1994),Comedy|Romance,25000000.0,26381221.0,92.0,1994-12-24,6.016,480.0,3.453488372093023,43.0,0.864745720183603,Einstein,Comedy,60.928802,17.13388
217,253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,60000000.0,223664608.0,123.0,1994-11-11,7.383,6275.0,3.458715596330275,109.0,1.016367078734836,,Drama,80.148834,7.347927
218,254,Jefferson in Paris (1995),Drama,14000000.0,2474000.0,139.0,1995-03-31,5.0,45.0,3.0,1.0,,,Drama,-54.36396,6.562765
219,255,"Jerky Boys, The (1995)",Comedy,0.0,0.0,82.0,1995-02-03,4.324,34.0,2.0714285714285716,7.0,1.5391710817994273,,Comedy,4.386425,-60.216984
220,256,Junior (1994),Comedy|Sci-Fi,60000000.0,108400000.0,110.0,1994-11-22,5.187,1598.0,2.8285714285714287,35.0,1.0427823157223146,,Comedy,50.29258,-29.407639
221,257,Just Cause (1995),Mystery|Thriller,0.0,36853222.0,105.0,1995-02-17,6.262,606.0,3.5,14.0,0.9405399431259602,court,Mystery,3.1202888,-13.43035
222,258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,0.0,0.0,90.0,1995-08-11,5.0,190.0,2.6,10.0,1.0749676997731399,,Adventure,5.929613,-47.863274
223,259,Kiss of Death (1995),Crime|Drama|Thriller,40000000.0,14942422.0,101.0,1995-04-21,5.674,350.0,3.2,5.0,0.447213595499958,,Crime,-14.569003,-17.154064
224,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,11000000.0,775398007.0,121.0,1977-05-25,8.202,21890.0,4.231075697211155,251.0,0.8720036916475826,classic space action action sci-fi EPIC great soundtrack classic sci-fi engrossing adventure EPIC classic Nerd classic sci-fi space action space epic oldie but goodie sci-fi Star Wars ROBOTS AND ANDROIDS space classic sci-fi sci-fi space adventure Star Wars darth vader luke skywalker space opera,Action,89.46863,8.0700245
225,261,Little Women (1994),Drama,18000000.0,94983123.0,115.0,1994-12-21,7.273,1319.0,3.880952380952381,42.0,0.763572506895629,Louisa May Alcott,Drama,58.277782,13.382758
226,262,"Little Princess, A (1995)",Children|Drama,17000000.0,10000000.0,97.0,1995-05-10,7.615,1022.0,3.9047619047619047,21.0,0.6248809410409236,England Girl Power India,Children,39.216602,25.368713
227,263,Ladybird Ladybird (1994),Drama,0.0,0.0,101.0,1994-02-18,7.2,101.0,4.0,1.0,,,Drama,-26.84643,67.12147
228,265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,2000000.0,21744201.0,123.0,1992-04-16,7.274,545.0,3.9393939393939394,33.0,1.0662256427286492,,Drama,52.802834,27.913483
229,266,Legends of the Fall (1994),Drama|Romance|War|Western,30000000.0,160638883.0,133.0,1994-12-23,7.4,2785.0,3.3970588235294117,68.0,0.9794867050876044,,Drama,71.39568,10.010299
230,267,Major Payne (1995),Comedy,0.0,30112050.0,97.0,1995-03-24,6.451,865.0,2.9411764705882355,17.0,1.2976222599091636,,Comedy,12.2131815,-32.42453
231,269,My Crazy Life (Mi vida loca) (1993),Drama,0.0,3267313.0,92.0,1994-06-08,6.6,35.0,3.0,2.0,0.0,,Drama,-67.3244,-10.702046
232,270,Love Affair (1994),Drama|Romance,60000000.0,18300000.0,108.0,1994-10-21,5.4,60.0,3.4,5.0,1.3874436925511608,,Drama,39.62598,-43.832607
233,271,Losing Isaiah (1995),Drama,17000000.0,7603766.0,106.0,1995-03-17,6.5,103.0,3.5,4.0,1.2909944487358054,,Drama,24.763632,-19.733374
234,272,"Madness of King George, The (1994)",Comedy|Drama,0.0,15238994.0,107.0,1994-12-28,6.792,253.0,3.7580645161290325,31.0,1.1170718250701661,England mental illness,Comedy,51.949448,23.663391
235,273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,45000000.0,112000000.0,123.0,1994-11-04,6.443,1334.0,2.9464285714285716,28.0,1.0482727037253528,gothic,Drama,56.901707,-3.2593474
236,274,Man of the House (1995),Comedy,0.0,0.0,96.0,1995-03-03,5.4,185.0,2.9285714285714284,7.0,1.2392393980641052,,Comedy,5.6496124,-29.987606
237,275,Mixed Nuts (1994),Comedy,15000000.0,0.0,97.0,1994-12-21,5.37,215.0,2.0,6.0,0.6324555320336759,,Comedy,-8.500727,-44.88767
238,276,Milk Money (1994),Comedy|Romance,0.0,18137661.0,110.0,1994-08-31,6.379,301.0,3.25,22.0,0.8128433340529317,,Comedy,24.496765,-3.0130894
239,277,Miracle on 34th Street (1994),Drama,0.0,46264384.0,114.0,1994-11-18,6.754,1130.0,3.223684210526316,38.0,1.1548801764278915,Christmas,Drama,57.915867,17.483482
240,278,Miami Rhapsody (1995),Comedy,0.0,5.0,95.0,1995-01-27,5.229,59.0,1.5,2.0,0.7071067811865476,,Comedy,-5.582387,-55.11221
241,279,My Family (1995),Drama,5500000.0,11079373.0,128.0,1995-05-03,7.4,81.0,3.0,2.0,0.0,In Netflix queue,Drama,-52.931698,-6.284432
242,280,Murder in the First (1995),Drama|Thriller,20000000.0,29500000.0,122.0,1995-01-20,7.148,597.0,4.076923076923077,13.0,0.8623164985025761,prison,Drama,33.275425,21.830624
243,281,Nobody's Fool (1994),Comedy|Drama|Romance,20000000.0,39491975.0,110.0,1994-12-23,6.863,329.0,3.7857142857142856,14.0,0.8017837257372732,,Comedy,33.85349,17.557655
244,282,Nell (1994),Drama,31000000.0,106683817.0,112.0,1994-12-23,6.547,539.0,3.3375,40.0,0.9363561397848689,disability twins,Drama,59.377045,4.739063
245,283,New Jersey Drive (1995),Crime|Drama,5000000.0,0.0,98.0,1995-04-19,6.244,45.0,3.6666666666666665,3.0,1.5275252316519468,,Crime,6.707806,-18.896275
246,284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,0.0,0.0,88.0,1993-08-14,2.813,9.0,4.5,1.0,,,Action,-84.726715,9.488696
247,285,Beyond Bedlam (1993),Drama|Horror,4800000.0,0.0,89.0,1994-04-22,4.6,9.0,4.0,1.0,,,Drama,-54.07911,49.605656
248,287,Nina Takes a Lover (1994),Comedy|Romance,0.0,0.0,100.0,1995-03-03,5.4,14.0,3.0,1.0,,,Comedy,-73.92349,2.6292093
249,288,Natural Born Killers (1994),Action|Crime|Thriller,34000000.0,50283563.0,118.0,1994-08-26,7.054,3689.0,3.233695652173913,92.0,1.1252620865813316,brutality controversial dark comedy psychedelic satire stylized,Action,75.06572,15.224681
250,289,Only You (1994),Comedy|Romance,0.0,20059210.0,115.0,1994-03-04,6.734,553.0,3.5625,8.0,1.1160357137142676,,Comedy,15.225298,10.339626
251,290,Once Were Warriors (1994),Crime|Drama,950000.0,6700000.0,98.0,1994-09-02,7.4,471.0,4.035714285714286,14.0,0.8427127833163771,In Netflix queue,Crime,5.9311233,25.23029
252,291,Poison Ivy II (1996),Drama|Thriller,0.0,0.0,106.0,1996-04-26,4.615,139.0,2.3333333333333335,3.0,0.5773502691896258,,Drama,-6.9841213,-43.092506
253,292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,50000000.0,189900000.0,128.0,1995-03-10,6.561,2420.0,3.4257425742574257,101.0,0.9038421837186551,,Action,79.42714,8.058574
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,16000000.0,45284974.0,110.0,1994-09-14,8.297,15751.0,4.018796992481203,133.0,0.862532421519739,assassin Jean Reno hit men Action assassin assassination assassins awkward romance corruption crime disturbing drama French friendship Gary Oldman great acting Guns hit men hitman humorous imdb top 250 Jean Reno Lolita theme loneliness love story Luc Besson Natalie Portman organized crime police police corruption quirky sniper tense touching unique,Action,82.41826,15.355365
255,294,"Perez Family, The (1995)",Comedy|Romance,11000000.0,2832826.0,113.0,1995-05-12,6.0,40.0,3.0,2.0,0.0,,Comedy,-45.39613,-9.899817
256,295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,0.0,345972.0,94.0,1995-04-28,5.1,15.0,3.0,1.0,,,Comedy,-78.93174,3.367035
257,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,8000000.0,213928762.0,154.0,1994-09-10,8.486,29628.0,4.197068403908795,307.0,0.9519971466349252,good dialogue great soundtrack non-linear cult film drugs Quentin Tarantino Tarantino hit men 1990s achronological action action packed aggressive amazing amazing dialogues anthology assassin atmospheric AWESOME bad ass bad language bad-ass bible biblical references big boys with guns big name actors Black comedy black humor black humour blood blood splatters bloody bruce willis brutality casual violence character development characters classic classic movie coke comedy conversation cool cool style crime crime scene scrubbing cult cult classic cult film dance dancing dark dark comedy dark humor dialogue different diner disjointed timeline disturbing drama drug overdose drugs drugs & music ensemble cast entertaining entirely dialogue episodic exciting fast paced fast-paced film noir film-noir foul language fun funny gangster gangsters genius golden watch good dialogue good music gore great acting great dialogue great soundtrack gritty guns Harvey Keitel heroin Highly quotable hit men hitman homosexuality humour iconic imdb top 250 innovative intellectual intelligent intense interesting intertwining storylines interwoven storylines ironic irony John Travolta killer-as-protagonist los angeles Mafia masterpiece meaningless violence milkshake mobster mobsters monologue motherfucker multiple stories multiple storylines neo-noir noir non-linear non-linear timeline nonlinear nonlinear narrative nonlinear storyline nonlinear timeline notable soundtrack offensive organised crime organized crime original original plot out of order Palme d'Or parody philosophical pop culture references psychological pulp Quentin Tarantino quirky Quotable r:disturbing violent content including rape r:disturbing violent images r:graphic sexuality r:some violence r:strong bloody violence r:strong language r:sustained strong stylized violence r:violence random rape retro Roger Avary royal with cheese Samuel L. Jackson sarcasm satire sexy smart writing sophisticated soundtrack splatter Steve Buscemi storytelling stylish stylized suspense Tarantino thought-provoking thriller travolta twist ending Uma Thurman unique unpredictable unusual very funny violence violent witty,Comedy,89.91439,9.624164
258,298,Pushing Hands (Tui shou) (1992),Drama,400000.0,152322.0,105.0,1991-12-07,7.3,84.0,2.0,1.0,,,Drama,-40.32857,-37.143402
259,299,Priest (1994),Drama,0.0,4176932.0,98.0,1995-03-24,6.259,145.0,4.0,4.0,1.1547005383792515,,Drama,4.730914,-0.4773265
